ddate,ddate,MONTH,DAY,YEAR,Week,TotalBugs,Nem_Count,Othdip_Count,Homo_Count,Coleo_Count,Hymeno_Count,Thysano_Count,Arach_Count,Ephemo_Count,Hemi_Count,Lepido_Count,Trico_Count,Odona_Count,Nem_Mass,Othdip_Mass,Homo_Mass,Coleo_Mass,Hymeno_Mass,Thysano_Mass,Arach_Mass,Ephemo_Mass,Hemi_Mass,Lepido_Mass,Trico_Mass,Odona_Mass,All,Aquatic,Terrestrial,Flying,Irruptive,qualityissue,missinguncounted,flag
09-Jun-07,39242,6,9,2007,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
10-Jun-07,39243,6,10,2007,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
11-Jun-07,39244,6,11,2007,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
12-Jun-07,39245,6,12,2007,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
13-Jun-07,39246,6,13,2007,24,327.0371442,75,30,10,7,3,10,8,1,0,4,0,0,31.03714424,15.76271674,0.50280535,5.731862193,4.95354457,5.169411323,12.9114003,4.326413606,0,0,0,0,67.48389802,51.12627458,32.12034017,56.07981915,35.36355784,0,0,0
14-Jun-07,39247,6,14,2007,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
15-Jun-07,39248,6,15,2007,24,191.8974284,58,12,5,2,5,0,1,0,1,1,0,0,21.89742845,2.299159113,0.251402675,0.502133823,33.62630805,0,0.334035168,0,1.651181523,0,0,0,60.22761363,24.19658756,38.33018518,57.82289561,21.89742845,0,0,0
16-Jun-07,39249,6,16,2007,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
17-Jun-07,39250,6,17,2007,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
18-Jun-07,39251,6,18,2007,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
19-Jun-07,39252,6,19,2007,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
20-Jun-07,39253,6,20,2007,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
21-Jun-07,39254,6,21,2007,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
22-Jun-07,39255,6,22,2007,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
23-Jun-07,39256,6,23,2007,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
24-Jun-07,39257,6,24,2007,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
25-Jun-07,39258,6,25,2007,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
26-Jun-07,39259,6,26,2007,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
27-Jun-07,39260,6,27,2007,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
28-Jun-07,39261,6,28,2007,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
29-Jun-07,39262,6,29,2007,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
30-Jun-07,39263,6,30,2007,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
01-Jul-07,39264,7,1,2007,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
02-Jul-07,39265,7,2,2007,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
03-Jul-07,39266,7,3,2007,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
04-Jul-07,39267,7,4,2007,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
05-Jul-07,39268,7,5,2007,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
06-Jul-07,39269,7,6,2007,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
07-Jul-07,39270,7,7,2007,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
08-Jul-07,39271,7,8,2007,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
09-Jul-07,39272,7,9,2007,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
10-Jul-07,39273,7,10,2007,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
11-Jul-07,39274,7,11,2007,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
12-Jul-07,39275,7,12,2007,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
13-Jul-07,39276,7,13,2007,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
14-Jul-07,39277,7,14,2007,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
15-Jul-07,39278,7,15,2007,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
16-Jul-07,39279,7,16,2007,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
17-Jul-07,39280,7,17,2007,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
18-Jul-07,39281,7,18,2007,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
19-Jul-07,39282,7,19,2007,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
20-Jul-07,39283,7,20,2007,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
21-Jul-07,39284,7,21,2007,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
22-Jul-07,39285,7,22,2007,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
23-Jul-07,39286,7,23,2007,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
24-Jul-07,39287,7,24,2007,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
25-Jul-07,39288,7,25,2007,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
26-Jul-07,39289,7,26,2007,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
27-Jul-07,39290,7,27,2007,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
28-Jul-07,39291,7,28,2007,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
29-Jul-07,39292,7,29,2007,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
30-Jul-07,39293,7,30,2007,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
31-Jul-07,39294,7,31,2007,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
01-Aug-07,39295,8,1,2007,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
01-Apr-08,39539,4,1,2008,14,5,1,3,1,0,0,0,0,0,0,0,0,0,0.881524093,1.300924544,0.50562644,0,0,0,0,0,0,0,0,0,2.688075077,2.182448637,1.806550984,2.182448637,0.881524093,0,0,0
02-Apr-08,39540,4,2,2008,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03-Apr-08,39541,4,3,2008,14,1,1,0,0,0,0,0,0,0,0,0,0,0,0.881524093,0,0,0,0,0,0,0,0,0,0,0,0.881524093,0.881524093,0,0.881524093,0.881524093,0,0,0
04-Apr-08,39542,4,4,2008,14,2,2,0,0,0,0,0,0,0,0,0,0,0,1.763048185,0,0,0,0,0,0,0,0,0,0,0,1.763048185,1.763048185,0,1.763048185,1.763048185,0,0,0
05-Apr-08,39543,4,5,2008,14,8,4,2,0,0,0,0,2,0,0,0,0,0,2.941476992,6.690322042,0,0,0,0,0.668070336,0,0,0,0,0,9.631799034,9.631799034,6.690322042,9.631799034,2.941476992,0,0,0
06-Apr-08,39544,4,6,2008,15,36,4,10,7,5,0,0,10,0,0,0,0,0,4.510601175,10.4554423,3.539385077,2.580132494,0,0,5.237906376,0,0,0,0,0,21.08556105,14.96604348,16.57495987,14.96604348,4.510601175,0,0,0
07-Apr-08,39545,4,7,2008,15,1,1,0,0,0,0,0,0,0,0,0,0,0,0.296904714,0,0,0,0,0,0,0,0,0,0,0,0.296904714,0.296904714,0,0.296904714,0.296904714,0,0,0
08-Apr-08,39546,4,8,2008,15,8,2,0,4,2,0,0,0,0,0,0,0,0,0.593809428,0,0.20112214,1.82693176,0,0,0,0,0,0,0,0,2.621863329,0.593809428,2.0280539,0.593809428,0.593809428,0,0,0
09-Apr-08,39547,4,9,2008,15,2,1,1,0,0,0,0,0,0,0,0,0,0,0.296904714,0.191596593,0,0,0,0,0,0,0,0,0,0,0.488501307,0.488501307,0.191596593,0.488501307,0.296904714,0,0,0
10-Apr-08,39548,4,10,2008,15,8,4,0,0,0,0,0,4,0,0,0,0,0,2.941476992,0,0,0,0,0,3.233695369,0,0,0,0,0,2.941476992,2.941476992,0,2.941476992,2.941476992,0,0,0
11-Apr-08,39549,4,11,2008,15,5,1,0,2,1,1,0,0,0,0,0,0,0,0.296904714,0,0.10056107,0.251066911,1.651181523,0,0,0,0,0,0,0,2.299714219,0.296904714,2.002809505,1.948086237,0.296904714,0,0,0
12-Apr-08,39550,4,12,2008,15,31,7,2,2,1,0,19,0,0,0,0,0,0,2.078332999,1.109327951,0.10056107,0.251066911,0,9.821881513,0,0,0,0,0,0,13.36117044,3.18766095,11.28283745,3.18766095,2.078332999,0,0,0
13-Apr-08,39551,4,13,2008,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14-Apr-08,39552,4,14,2008,16,3,3,0,0,0,0,0,0,0,0,0,0,0,2.0599529,0,0,0,0,0,0,0,0,0,0,0,2.0599529,2.0599529,0,2.0599529,2.0599529,0,0,0
15-Apr-08,39553,4,15,2008,16,43,35,1,0,1,0,0,6,0,0,0,0,0,12.34546584,2.294467007,0,0.251066911,0,0,3.901765705,0,0,0,0,0,14.89099976,14.63993285,2.545533918,14.63993285,12.34546584,0,0,0
16-Apr-08,39554,4,16,2008,16,192,96,3,1,31,10,34,16,0,1,0,0,0,46.07185143,4.77904822,0.050280535,14.79648738,16.51181523,17.5759985,7.242117383,0,4.868572184,0,0,0,104.6540535,50.85089965,58.58220205,67.36271489,46.07185143,0,0,0
17-Apr-08,39555,4,17,2008,16,300,66,6,1,36,150,32,7,0,2,0,0,0,32.25450787,8.962921164,0.050280535,31.79286958,701.7061374,16.54211623,4.235800873,0,6.519753707,0,0,0,797.8285865,41.21742903,765.5740787,742.9235665,32.25450787,0,0,0
18-Apr-08,39556,4,18,2008,16,226,119,6,0,45,22,27,5,1,1,0,0,0,74.73151958,10.4151907,0,27.03905865,106.4046769,13.95741057,7.362839934,4.326413606,1.651181523,0,0,0,238.5254516,89.47312388,159.4675184,195.8778008,79.05793319,0,0,0
19-Apr-08,39557,4,19,2008,16,24,8,2,0,9,1,3,0,1,0,0,0,0,3.54447647,1.109327951,0,2.259602202,34.36748586,1.550823397,0,4.326413606,0,0,0,0,47.15812949,8.980218027,39.28723941,43.34770389,7.870890076,0,0,0
20-Apr-08,39558,4,20,2008,17,9,6,0,0,3,0,0,0,0,0,0,0,0,2.950667042,0,0,0.753200734,0,0,0,0,0,0,0,0,3.703867776,2.950667042,0.753200734,2.950667042,2.950667042,0,0,0
21-Apr-08,39559,4,21,2008,17,42,22,0,0,11,2,3,3,0,1,0,0,0,10.03961998,0,0,21.70281074,3.302363047,1.550823397,2.899660202,0,14.35517221,0,0,0,50.95078937,10.03961998,40.91116939,13.34198303,10.03961998,0,0,0
22-Apr-08,39560,4,22,2008,17,43,20,3,0,10,2,4,3,1,0,0,0,0,10.23037265,0.574789778,0,8.199284308,48.72265807,2.067764529,1.002105503,4.326413606,0,0,0,0,74.12128293,15.13157603,59.56449668,63.8542341,14.55678625,0,0,0
23-Apr-08,39561,4,23,2008,17,237,101,5,4,40,24,48,3,10,2,0,0,0,52.21812127,0.957982964,0.20112214,27.65447309,77.61389007,24.81317435,4.7972149,43.26413606,6.519753707,0,0,0,233.2426536,96.44024029,137.7603963,174.0541304,95.48225733,0,0,0
24-Apr-08,39562,4,24,2008,17,40,27,4,0,6,1,0,1,1,0,0,0,0,11.72408627,2.218655903,0,4.155997343,1.651181523,0,0.334035168,2.482116167,0,0,0,0,22.2320372,16.42485834,8.02583477,18.07603986,14.20620243,0,0,0
25-Apr-08,39563,4,25,2008,17,756,199,23,0,63,295,139,7,22,8,0,0,0,89.4842458,6.585125931,0,68.70608563,1005.098446,71.85481738,12.57736513,95.18109932,27.15745074,0,0,0,1364.067271,191.250471,1179.401925,1196.348917,184.6653451,0,0,0
26-Apr-08,39564,4,26,2008,17,3,1,0,1,0,0,1,0,0,0,0,0,0,0.881524093,0,0.050280535,0,0,0.516941132,0,0,0,0,0,0,1.44874576,0.881524093,0.567221667,0.881524093,0.881524093,0,0,0
27-Apr-08,39565,4,27,2008,18,196,73,12,0,23,20,56,2,3,5,2,1,1,37.9360224,10.11250072,0,21.12616316,61.98014641,28.94870341,2.565625034,20.43669168,15.76912485,0,0.557152361,292.2614206,196.866505,361.3037877,137.9366386,423.2839342,58.37271408,0,0,0
28-Apr-08,39566,4,28,2008,18,1,1,0,0,0,0,0,0,0,0,0,0,0,0.881524093,0,0,0,0,0,0,0,0,0,0,0,0.881524093,0.881524093,0,0.881524093,0.881524093,0,0,0
29-Apr-08,39567,4,29,2008,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30-Apr-08,39568,4,30,2008,18,1,1,0,0,0,0,0,0,0,0,0,0,0,0.296904714,0,0,0,0,0,0,0,0,0,0,0,0.296904714,0.296904714,0,0.296904714,0.296904714,0,1,1
01-May-08,39569,5,1,2008,18,11,7,0,0,2,1,1,0,0,0,1,0,0,7.897355465,0,0,1.82693176,27.02158196,0.516941132,0,0,0,0,0,0,37.26281031,7.897355465,29.36545485,34.91893742,7.897355465,1,0,1
02-May-08,39570,5,2,2008,18,26,16,1,1,6,0,2,0,0,0,0,0,0,4.750475426,0.191596593,0.050280535,1.506401468,0,1.033882265,0,0,0,0,0,0,7.532636286,4.942072019,2.78216086,4.942072019,4.750475426,0,0,0
03-May-08,39571,5,3,2008,18,26,22,0,1,0,0,3,0,0,0,0,0,0,8.870381225,0,0.050280535,0,0,1.550823397,0,0,0,0,0,0,10.47148516,8.870381225,1.601103932,8.870381225,8.870381225,0,0,0
04-May-08,39572,5,4,2008,19,12,11,0,0,1,0,0,0,0,0,0,0,0,5.804372083,0,0,0.251066911,0,0,0,0,0,0,0,0,6.055438994,5.804372083,0.251066911,5.804372083,5.804372083,0,0,0
05-May-08,39573,5,5,2008,19,83,64,1,0,9,2,3,3,0,1,0,0,0,21.34037922,0.191596593,0,2.259602202,3.302363047,1.550823397,13.89012462,0,1.651181523,0,0,0,30.29594598,21.53197581,8.955566762,24.83433886,21.34037922,0,0,0
06-May-08,39574,5,6,2008,19,5,3,0,0,1,0,1,0,0,0,1,0,0,0.890714142,0,0,0.251066911,0,0.516941132,0,0,0,0,0,0,1.658722186,0.890714142,0.768008044,0.890714142,0.890714142,1,0,1
07-May-08,39575,5,7,2008,19,117,89,4,2,8,6,7,0,0,1,0,0,0,35.59989223,2.218655903,0.10056107,12.06096774,20.63769703,3.618587926,0,0,1.651181523,0,0,0,75.88754342,37.81854813,40.2876512,58.45624516,35.59989223,0,0,0
08-May-08,39576,5,8,2008,19,14,13,1,0,0,0,0,0,0,0,0,0,0,5.613619419,0.191596593,0,0,0,0,0,0,0,0,0,0,5.805216012,5.805216012,0.191596593,5.805216012,5.613619419,0,0,0
09-May-08,39577,5,9,2008,19,643,541,19,3,43,11,22,3,0,1,0,0,0,164.1331666,4.366470028,0.60618751,19.13408826,21.38038742,11.37270491,2.899660202,0,1.651181523,0,0,0,222.6441863,168.4996366,58.51101965,189.8800241,164.1331666,0,0,0
10-May-08,39578,5,10,2008,19,142,125,3,1,2,6,3,1,0,1,0,0,0,46.48220808,0.574789778,0.050280535,0.502133823,9.90708914,1.550823397,0.334035168,0,1.651181523,0,0,0,60.71850628,47.05699786,14.2362982,56.964087,46.48220808,0,0,0
11-May-08,39579,5,11,2008,20,94,80,2,0,3,5,4,0,0,0,0,0,0,27.84471278,0.383193185,0,0.753200734,8.255907617,2.067764529,0,0,0,0,0,0,39.30477885,28.22790597,11.46006607,36.48381358,27.84471278,0,0,0
12-May-08,39580,5,12,2008,20,38,35,1,0,0,1,0,1,0,0,0,0,0,14.48400064,0.191596593,0,0,1.651181523,0,0.334035168,0,0,0,0,0,16.32677876,14.67559724,1.842778116,16.32677876,14.48400064,0,0,0
13-May-08,39581,5,13,2008,20,172,144,6,0,6,12,2,2,0,0,0,0,0,52.49617524,1.149579556,0,8.5198146,32.68374092,1.033882265,2.565625034,0,0,0,0,0,95.88319258,53.6457548,43.38701734,86.32949572,52.49617524,0,0,0
14-May-08,39582,5,14,2008,20,106,82,5,0,3,9,6,1,0,0,0,0,0,43.55266704,3.862522028,0,0.753200734,18.07802437,3.101646794,0.334035168,0,0,0,0,0,69.34806097,47.41518907,25.79539393,65.49321344,43.55266704,0,0,0
15-May-08,39583,5,15,2008,20,49,39,2,4,1,2,1,0,0,0,0,0,0,15.68682826,0.383193185,0.20112214,0.251066911,3.302363047,0.516941132,0,0,0,0,0,0,20.34151468,16.07002145,4.654686416,19.37238449,15.68682826,0,0,0
16-May-08,39584,5,16,2008,20,1362,1362,0,0,0,0,0,0,0,0,0,0,0,1202.371577,0,0,0,0,0,0,0,0,0,0,0,1202.371577,1202.371577,0,1202.371577,1202.371577,0,0,0
17-May-08,39585,5,17,2008,20,87,77,3,2,2,2,0,0,0,0,1,1,0,37.10767955,0.574789778,0.10056107,0.502133823,3.302363047,0,0,0,0,0,13.47800501,0,55.06553228,51.16047434,4.479847718,54.46283738,37.10767955,0,0,0
18-May-08,39586,5,18,2008,21,27,27,0,0,0,0,0,0,0,0,0,0,0,10.3549048,0,0,0,0,0,0,0,0,0,0,0,10.3549048,10.3549048,0,10.3549048,10.3549048,0,0,0
19-May-08,39587,5,19,2008,21,3,2,1,0,0,0,0,0,0,0,1,0,0,1.178428807,0.191596593,0,0,0,0,0,0,0,0,0,0,1.3700254,1.3700254,0.191596593,1.3700254,1.178428807,1,0,1
20-May-08,39588,5,20,2008,21,272,253,6,6,3,3,0,1,0,0,0,0,0,117.1704098,4.05411862,0.30168321,0.753200734,4.95354457,0,0.334035168,0,0,0,0,0,127.2329569,121.2245284,10.06254713,126.178073,117.1704098,0,0,0
21-May-08,39589,5,21,2008,21,22,22,0,0,0,0,0,0,0,0,0,0,0,9.654943317,0,0,0,0,0,0,0,0,0,0,0,9.654943317,9.654943317,0,9.654943317,9.654943317,0,0,0
22-May-08,39590,5,22,2008,21,9,5,1,1,1,1,0,0,0,0,0,0,0,2.653762328,0.191596593,0.050280535,0.251066911,1.651181523,0,0,0,0,0,0,0,4.79788789,2.845358921,2.144125562,4.496540444,2.653762328,0,0,0
23-May-08,39591,5,23,2008,21,30,30,0,0,0,0,0,0,0,0,0,0,0,12.4148577,0,0,0,0,0,0,0,0,0,0,0,12.4148577,12.4148577,0,12.4148577,12.4148577,0,0,0
24-May-08,39592,5,24,2008,21,82,65,5,1,4,7,0,0,0,0,0,0,0,23.97576145,0.957982964,0.050280535,1.004267645,19.07148789,0,0,0,0,0,0,0,45.05978048,24.93374441,21.08401904,44.0052323,23.97576145,0,0,0
25-May-08,39593,5,25,2008,22,1146,575,27,6,48,425,45,7,7,6,0,0,0,211.3359412,20.0967295,0.30168321,51.43631884,1988.085257,23.26235095,9.928464968,6.977407115,25.82847048,0,0,0,2327.324159,238.4100778,2109.01081,2226.495335,218.3133483,0,0,0
26-May-08,39594,5,26,2008,22,598,123,23,3,12,351,82,0,1,2,0,0,0,60.96304252,8.610980075,0.150841605,8.70141813,1654.173195,42.38917284,0,0.441832252,3.302363047,0.499715272,0,0,1779.232561,70.01585485,1717.327971,1724.688766,61.40487477,0,0,0
27-May-08,39595,5,27,2008,22,114,76,7,19,4,6,0,0,2,0,0,0,0,35.95671706,2.793445681,0.955330165,5.368084902,13.1244798,0,0,0.883664503,0,0,0,0,59.08172211,39.63382724,22.24134055,52.75830704,36.84038156,0,0,0
28-May-08,39596,5,28,2008,22,54,44,3,3,1,0,0,3,0,0,0,0,0,21.66357291,1.300924544,0.150841605,0.251066911,0,0,2.899660202,0,0,0,0,0,23.36640597,22.96449745,1.70283306,22.96449745,21.66357291,0,0,0
29-May-08,39597,5,29,2008,22,106,80,7,4,4,6,0,5,0,0,0,0,0,25.50623527,7.648305005,0.20112214,1.004267645,13.1244798,0,3.567730537,0,0,0,0,0,47.48440986,33.15454027,21.97817459,46.27902007,25.50623527,0,0,0
30-May-08,39598,5,30,2008,22,1428,1009,44,30,22,171,123,5,20,4,0,0,0,578.8003207,18.52060292,1.963761954,19.13798696,695.256481,63.58375927,1.670175839,27.36618948,6.604726093,0,0,0,1411.233828,624.6871131,805.0673182,1319.943594,606.1665102,0,0,0
31-May-08,39599,5,31,2008,22,151,76,18,20,2,19,14,0,1,1,0,0,0,27.82633268,6.27774385,1.0056107,0.502133823,41.02462093,7.237175852,0,0.441832252,4.868572184,0,0,0,89.18402227,34.54590878,60.91585733,75.57052971,28.26816493,0,0,0
01-Jun-08,39600,6,1,2008,23,71,43,6,13,1,6,0,1,0,1,0,0,0,19.99748672,1.875714322,2.019684669,1.575864849,16.34187046,0,2.231589866,0,1.651181523,0,0,0,43.46180255,21.87320105,23.46431583,38.21507151,19.99748672,0,0,0
02-Jun-08,39601,6,2,2008,23,115,48,6,20,6,7,10,3,13,1,1,0,0,28.32791765,3.252449971,1.460956604,1.506401468,11.55827066,5.169411323,4.7972149,5.743819271,1.651181523,33.03911705,0,0,91.70952552,37.32418689,24.59867155,81.92157461,34.07173692,0,0,0
03-Jun-08,39602,6,3,2008,23,351,184,36,44,6,14,57,5,5,0,0,0,0,84.24322611,22.87244219,4.033727158,5.480795281,23.11654133,29.46564454,11.15794933,4.249445173,0,0,0,0,173.4618218,111.3651135,84.96915049,134.4816548,88.49267129,0,0,0
04-Jun-08,39603,6,4,2008,23,349,227,13,35,10,22,39,1,2,0,0,0,0,87.27442898,9.577962547,3.581202343,13.47558815,36.32599351,22.31604437,0.334035168,0.883664503,0,0,0,0,173.4348844,97.73605603,85.27679092,134.0620495,88.15809348,0,0,0
05-Jun-08,39604,6,5,2008,23,63,36,4,11,7,3,1,1,0,0,0,0,0,20.40617391,3.595391551,1.919123599,3.082266317,4.95354457,0.516941132,0.334035168,0,0,0,0,0,34.47344108,24.00156546,14.06726717,28.95511003,20.40617391,0,0,0
06-Jun-08,39605,6,6,2008,23,841,183,20,111,14,378,123,7,1,4,0,0,0,68.36442777,25.71328309,6.036485287,22.45601147,1755.568491,63.58375927,9.928464968,0.441832252,16.25689808,0,0,0,1958.421188,94.51954312,1889.614928,1850.088034,68.80626002,0,0,0
07-Jun-08,39606,6,7,2008,23,551,159,48,123,6,64,149,2,0,0,0,0,0,63.17153296,84.28848984,8.005889421,2.831199406,149.4727779,77.02422871,0.668070336,0,0,0,0,0,384.7941182,147.4600228,321.6225853,296.9328007,63.17153296,0,0,0
08-Jun-08,39607,6,8,2008,24,304,110,23,58,8,32,64,2,3,4,0,0,0,48.44135489,17.02246173,3.826962838,2.008535291,52.83780875,33.08423246,4.463179732,7.446348501,6.604726093,0,0,0,171.2724306,72.91016513,115.3847272,125.7479739,55.8877034,0,0,0
09-Jun-08,39608,6,9,2008,24,370,78,22,93,4,42,125,3,0,3,0,0,0,36.41719258,57.57373018,5.131435658,1.004267645,82.21918662,64.61764153,1.002105503,0,14.60571655,0,0,0,261.5691708,93.99092276,225.1519782,176.2101094,36.41719258,0,0,0
10-Jun-08,39609,6,10,2008,24,336,107,22,56,4,43,96,4,1,3,0,0,0,34.10728193,26.69461633,2.815709959,2.329065583,71.0008055,49.6263487,3.233695369,0.441832252,14.60571655,0,0,0,201.6213768,61.24373051,167.0722626,132.244536,34.54911418,0,0,0
11-Jun-08,39610,6,11,2008,24,139,74,15,18,6,10,13,2,1,0,0,0,0,21.97094885,30.93591666,1.360395534,1.506401468,16.51181523,6.720234719,2.565625034,0.441832252,0,0,0,0,79.44754471,53.34869775,57.03476361,69.86051299,22.4127811,0,0,0
